num_processes,avg_burst_time,std_burst_time,min_burst_time,max_burst_time,avg_arrival_time,arrival_spread,avg_inter_arrival,avg_priority,std_priority,time_quantum,quantum_to_avg_burst,burst_variance_ratio,total_burst_time,system_load,expected_penalty_impact,priority_urgency_ratio,best_algorithm
10,10.807108209548216,12.139221385100077,1.0316533673505695,32.72957781991565,1.081535280520941,2.2576224067686934,0.25084693408541037,6.6,3.2924155266308657,6.2987239747454495,0.5828315820119621,1.1232626850515777,108.07108209548217,0.9769965187263834,47.551276122012155,0.4914053024822188,SJF
4,9.959933184792316,12.931937271436189,1.1905992641375174,32.31111401455502,1.8208173965418601,1.1001001967460378,0.36670006558201257,7.25,3.112474899497183,9.290510447530437,0.9327884309220055,1.2983959863487624,39.839732739169264,0.944954941249232,37.34974944297119,0.4234659727207052,FCFS
13,11.221905585728429,13.022630902614006,1.4324897805229848,32.39140635998635,1.8801948517088007,2.7423599999572987,0.22852999999644155,6.615384615384615,3.498097538739099,7.502184284363852,0.6685303335562571,1.1604651993486443,145.88477261446957,0.9811139688114224,49.20373987588619,0.5209079954594307,SJF
3,9.770421311191102,10.852207436457483,1.2947510053320401,25.088774006890866,1.2113246593612919,2.1535442287008526,1.0767721143504263,6.333333333333333,3.8586123009300755,3.9251680260563893,0.40173989442609576,1.1107205197003427,29.311263933573304,0.9209517012822261,45.59529945222515,0.5997842954813589,FCFS
3,14.265428427258252,17.54415254789632,1.032591684090255,39.0577912511199,1.822517237659618,0.8008699864010964,0.4004349932005482,6.666666666666667,3.299831645537222,4.717429913498698,0.3306896766230081,1.2298370593884942,42.79628528177476,0.9480701920391013,61.81685651811909,0.48765984909417076,FCFS
4,9.69525414559433,12.418235224892106,1.742019874714949,31.186083046385694,1.6515823600834512,2.4007759965032127,0.8002586655010709,7.5,3.774917217635375,7.163715706937488,0.7388889037212901,1.280857111985573,38.78101658237732,0.9321178831017429,33.93338950958015,0.4966996338993915,RR
11,11.040839263209438,13.834741707634604,1.2569339976221823,38.275968263750016,1.263653591947393,1.9191233178932878,0.1919123317893288,6.909090909090909,3.2878438763682043,9.386026304324917,0.8501189158328994,1.253051636548598,121.44923189530383,0.9833808543141017,45.16706971312952,0.46908278391764263,SJF
7,11.547118396307711,15.251901733997107,1.2615384034954935,38.19732870927543,1.8785966120698845,2.6319513640014476,0.43865856066690795,6.714285714285714,3.368521749300456,6.910219350525592,0.5984366933256,1.3208405084747405,80.82982877415398,0.9646252022959072,49.48765026989019,0.4943323321824568,SJF
4,9.33188021003489,12.311369984892785,1.6009614582214642,30.64224676344166,1.50020766141055,2.685779835358947,0.895259945119649,7.0,3.5355339059327378,6.8897146495906405,0.7382986594900666,1.3192807566961637,37.32752084013956,0.9258952614818355,37.32752084013956,0.49796252196235746,SJF
5,9.115978740836153,13.902225061787338,1.0241811115278514,36.8553322681219,1.7331417221655534,2.6023082680419902,0.6505770670104976,7.8,2.9933259094191533,5.315249666224437,0.5830695548261997,1.525039214879978,45.57989370418077,0.9415550439035886,29.17113197067569,0.37890201385052574,RR
9,11.570861638732381,13.195349550375429,1.0474632752967472,33.95570375343537,1.313150657199023,2.5174754744906767,0.3146844343113346,6.111111111111111,3.1778554769055756,2.635354951911893,0.2277578830508428,1.1403947227408913,104.13775474859143,0.9757473559189036,56.56865690046943,0.5116404166753163,SJF
5,8.57950708088893,12.08934919696447,1.992555414617935,32.73279873871565,1.079537902692539,1.8477399512357215,0.46193498780893033,8.4,3.2,5.570797315061008,0.6493143793155787,1.409096010176832,42.89753540444465,0.9517851880133188,22.306718410311216,0.3764705882352941,SJF
3,13.986036480588416,14.737584011654427,3.2954261733903834,34.82578296634206,1.7240119272552512,2.5742619821418544,1.287130991070927,6.666666666666667,3.39934634239519,3.5518973571475136,0.25396025257600924,1.05373556204498,41.958109441765245,0.9338223594166255,60.6061580825498,0.5023664545411611,FCFS
7,13.170736980321617,16.439653392818474,1.4781620247720126,39.519113616785916,1.6075255821334662,2.4343620096047074,0.4057270016007845,7.142857142857143,3.6421567954234177,6.301389705756586,0.4784386564830415,1.248195406026325,92.19515886225132,0.9714044542408704,50.801414066954806,0.5028618849697026,RR
3,12.351914620346706,14.33138514341884,1.828384397958239,32.61449250743301,1.2053113765606887,2.7333342756809116,1.366667137840456,5.666666666666667,3.299831645537222,6.040974776400593,0.4890719343582241,1.1602561695019693,37.05574386104012,0.9299392276391955,65.87687797518242,0.572225140844605,FCFS
9,12.375312648534866,14.255706038344156,1.080079475760563,34.59202659238156,0.9143838539389494,1.8801095722306322,0.23501369652882903,7.0,3.559026084010437,9.062445433507879,0.7323003216876947,1.1519471421218528,111.3778138368138,0.9822751416117723,49.501250594139464,0.5012712794380898,SJF
8,9.694108036159271,12.608105902414326,1.0669051146959307,36.57227312225389,1.9663470450263072,2.078972133522368,0.29699601907462403,7.375,3.1598061649411346,9.544390485100962,0.9845558198340828,1.3005947381013054,77.55286428927417,0.9645903683402313,35.14114163107736,0.4227165438048341,SJF
3,13.95560601717427,16.7859114585046,2.047317630316888,37.69442721106356,0.7082456608248759,1.4877810313643,0.7438905156821501,6.333333333333333,3.7712361663282534,6.5291607833865255,0.4678521860929225,1.2028077775946995,41.86681805152281,0.963917488314372,65.12616141347993,0.5862025129007649,FCFS
11,9.733644702871665,11.778203711678588,1.8023661483231108,31.123777062477032,1.4003741724551393,2.3828842362513725,0.23828842362513725,6.7272727272727275,3.13603423830188,3.8719718303250223,0.39779259963975216,1.210050712884941,107.07009173158832,0.9749357567295439,41.58920918499711,0.45933923596964954,SJF
8,10.772051184415304,13.98375097258751,1.1818867781994045,39.2109287437967,1.1462604958563583,1.9215567205638868,0.2745081029376981,7.375,3.4977671449083054,9.663472968454164,0.8970875465607702,1.2981511815334486,86.17640947532243,0.9735206096210637,39.04868554350548,0.4679287150379004,SJF
12,12.522594027467681,14.357651863582998,1.1217571364040853,39.673981952942114,1.3197832287835556,2.464296420409687,0.22402694730997155,6.0,3.2145502536643185,4.112102768575144,0.32837467696832245,1.146539753032815,150.27112832961217,0.9828313137826264,62.61297013733841,0.5269754514203802,SJF
6,13.547332962985479,15.147117168137697,2.351170229217793,38.57394275472723,0.8692066071861961,2.1900918943383125,0.4380183788676625,6.333333333333333,3.4960294939005054,3.6912014764872003,0.2724670225920066,1.1180884982692318,81.28399777791287,0.9732990838345091,63.220887160598906,0.543424273663291,SJF
8,10.821958130349682,15.440836678748557,1.0017984072158628,39.96286245312778,1.225151256211892,2.559672299391157,0.3656674713415939,6.875,3.179524335494226,4.23846686174546,0.39165433932505017,1.4268061743322997,86.57566504279745,0.9699656637594314,44.64057728769244,0.4558457828665557,RR
7,11.15520724386587,14.6018321730221,1.3872062166961598,38.068332163575924,1.5228128075209209,2.5393066846695556,0.4232177807782593,6.571428571428571,3.5799897388976194,4.595787666584889,0.4119858615008756,1.3089700490370981,78.08645070706109,0.967724365073536,49.40163207997743,0.5366151642887225,RR
3,13.126546690877694,15.33954510481991,1.5197097966109587,34.80174730059832,1.483006566317971,1.7141998491832697,0.8570999245916349,7.0,3.559026084010437,7.501317423071028,0.5714616037045048,1.1685895358510507,39.37964007263308,0.9393958361222849,52.506186763510776,0.5012712794380898,FCFS
3,10.89783931836569,10.220354890540017,3.422130639892573,25.348714517697182,2.002398146300389,1.7638132323756213,0.8819066161878106,6.666666666666667,3.39934634239519,9.411951131575343,0.8636529551058585,0.9378331421455319,32.69351795509707,0.9248715684585394,47.22397037958466,0.5023664545411611,FCFS
8,8.986629842108385,11.854796681133815,1.1854086102371042,32.63024991531594,1.5851441712677408,2.4089916584063262,0.344141665486618,7.125,3.018174116912409,4.1545452908742755,0.4623029282242655,1.319159338864292,71.89303873686708,0.9600214484594445,34.82319063816999,0.4177403622024096,RR
9,12.68863587703133,14.773906158866419,1.1733645910595925,35.983568711384315,1.2063917579775212,2.2036106123229633,0.2754513265403704,6.555555555555555,3.3035708327374453,8.11459200165363,0.6395164996690048,1.1643415653222262,114.19772289328198,0.9801328887263372,56.39393723125036,0.49636289640462455,SJF
3,11.16684132077355,11.363489900719932,2.6586437237849543,27.22777222290996,2.0489465120084045,1.7557205637779294,0.8778602818889647,6.666666666666667,3.39934634239519,6.780511741217215,0.6072005096556271,1.0176100451593737,33.50052396232065,0.918417045518556,48.38964572335205,0.5023664545411611,FCFS
3,12.611674630972736,15.273069189304259,1.188512774228204,34.19881833953882,1.9921676119667706,1.3560359699662627,0.6780179849831314,6.666666666666667,4.0276819911981905,6.093408180452637,0.48315615164127124,1.2110262622693628,37.83502389291821,0.9317315200851366,54.65059006754852,0.5952239395859394,FCFS
4,8.563958345171367,10.409747414716014,1.6626158551462917,26.557116509539426,1.6476394015639277,1.6222006675981366,0.5407335558660455,7.75,3.897114317029974,6.329715434960073,0.73911095545309,1.2155298981090166,34.255833380685466,0.9314776418497941,27.83286462180694,0.4964476836980859,FCFS
3,13.503479622004916,15.510031662409032,1.5664664881355357,35.408498082536916,0.946659600464443,1.6516811053278957,0.8258405526639478,7.333333333333333,3.7712361663282534,4.541894404605584,0.3363499284439421,1.1485951840986446,40.510438866014745,0.9585034723772301,49.512758614018026,0.5073411882952807,FCFS
13,11.979070216127319,13.9163960671818,1.904862211255999,37.96282543832253,1.1263587116023523,2.383900161869838,0.1986583468224865,6.3076923076923075,3.5816759159454823,9.469035552264511,0.7904649844623526,1.1617258949234872,155.72791280965515,0.9846105923314797,56.20948332182819,0.5589650288990549,SJF
3,10.441358332749571,10.780944657976317,2.7017872885182346,25.68732210663301,2.111771881189395,1.1614266086771563,0.5807133043385782,7.0,4.242640687119285,4.590656775978974,0.4396608783725263,1.0325231942439543,31.324074998248715,0.9185576087541755,41.765433330998285,0.5975550263548288,RR
5,8.036595243954697,12.016994841242736,1.3176122105474342,32.03415084388457,1.6737420118217305,2.37145068188333,0.5928626704708325,7.6,3.3823069050575527,4.567496940316827,0.568337312215966,1.495284318353868,40.18297621977349,0.9328441599864773,27.324423829445973,0.4392606370204614,RR
4,9.238196080781668,11.660667668515499,1.1341979084855853,29.379660233453865,1.7115922668438508,2.004557324505657,0.668185774835219,7.25,3.112474899497183,8.196412477461745,0.8872308409336366,1.2622234434678572,36.95278432312667,0.9380940066455303,34.64323530293125,0.4234659727207052,RR
6,12.164699560595245,14.452562711705374,1.7543401550020363,38.13698047863012,1.4818562669707651,2.5267370334883688,0.5053474066976738,6.333333333333333,3.4960294939005054,7.96956028465792,0.6551382748878963,1.1880739544543406,72.98819736357147,0.9655249904524471,56.768597949444484,0.543424273663291,RR
7,11.861342207356813,14.013853826880334,2.4696114301532335,37.656325659809404,1.5837900820267028,2.4764058380720995,0.41273430634534986,7.0,3.854496446637726,5.360088034365303,0.4518955730862222,1.1814728537372827,83.02939545149769,0.9677458118351759,47.44536882942725,0.5428868234701023,RR
11,9.988850055014488,11.796047400205023,1.4167690371129211,33.60174979339781,1.6859213127891288,2.6824877483962206,0.26824877483962206,7.0,3.541956316141483,7.545678223854468,0.7554101004916449,1.1809214609526855,109.87735060515936,0.9756946901469203,39.95540022005795,0.4988670867804906,SJF
11,11.483293509117193,15.098267860103714,1.6058144858255976,36.96126863249873,1.4881835665121308,2.9766581982191944,0.2976658198219194,7.0,3.541956316141483,4.176673260623821,0.36371736534538107,1.3148029220115642,126.31622860028912,0.9768394233193295,45.93317403646877,0.4988670867804906,SJF
12,13.076721986547431,14.601415837518413,1.0303935520832301,35.180049350088474,1.2568602420105277,2.860486218880548,0.26004420171641346,6.416666666666667,3.7295740001000413,2.6751390443563388,0.204572602148181,1.116596028617837,156.92066383856917,0.982068614852798,59.934975771675724,0.5723131457954027,SJF
4,10.381645206914516,12.012104405906019,2.749212917037377,31.173799285987712,1.9992670867951414,1.657901614226093,0.5526338714086977,7.0,3.5355339059327378,8.2317168474091,0.7929106305739004,1.1570521017136632,41.526580827658066,0.9362588644604327,41.526580827658066,0.49796252196235746,FCFS
3,10.836704129651636,10.471624232190127,3.2268918010112158,25.643902706575748,1.6779961335256477,1.3656519196933459,0.6828259598466729,7.0,3.559026084010437,5.308902903880698,0.489900143102953,0.9663107995665795,32.51011238895491,0.9368401851912085,43.346816518606545,0.5012712794380898,RR
3,13.783965533490914,17.984271736838824,1.0612364132606098,39.21756561167322,0.8124006178185655,1.3660675522209074,0.6830337761104537,6.333333333333333,3.8586123009300755,3.9487409567411085,0.2864735077251063,1.3047240790861252,41.35189660047274,0.9673581009546152,64.32517248962426,0.5997842954813589,FCFS
4,10.261198361427533,13.559317842352424,1.3732656605556803,33.71823216234075,1.9058573474625073,1.4878081767560867,0.4959360589186956,7.75,3.344772040064913,4.784415643818564,0.46626285500955444,1.321416599188134,41.044793445710134,0.9403433102993594,33.34889467463948,0.426085610199352,SJF
13,11.570687920544144,14.57752519523864,1.1028937039099351,36.67773820092495,1.5840279435025955,2.7369210559809027,0.22807675466507524,6.769230769230769,3.4003132469692834,2.26358294596424,0.1956308009954337,1.2598667681076903,150.41894296707386,0.9817386689450192,48.95291043307138,0.4950064077334903,SJF
4,9.790669798506059,14.28892092307554,1.2115616065398003,34.537287383832506,1.289484719283515,1.8474017913558494,0.6158005971186163,7.25,3.112474899497183,6.085470800350591,0.621558169725953,1.4594426343799136,39.162679194024236,0.9506697416539904,36.71501174439772,0.4234659727207052,RR
3,14.246441572783027,16.542857567334494,1.4811816250184355,37.60803819923791,1.8355404131237167,2.0209287153541178,1.0104643576770589,6.333333333333333,3.7712361663282534,4.681785441708573,0.3286284099639902,1.161192251610299,42.73932471834908,0.9345612116557902,66.4833940063208,0.5862025129007649,FCFS
3,12.083357264094657,12.091750531766063,3.2870051209434323,29.18128877087281,2.0351464361801845,2.0033939577492275,1.0016969788746137,6.666666666666667,4.0276819911981905,7.479702907724518,0.6190086698793751,1.000694613879898,36.25007179228397,0.9252677259325104,52.36121481107684,0.5952239395859394,FCFS
10,10.262486683136974,11.758429040085932,1.2663021823233054,30.677146352288034,1.4951124266115885,2.285794522625964,0.25397716918066265,6.9,3.477067730142742,7.319293795897744,0.7132086035175665,1.1457680193054036,102.62486683136973,0.9762597173694554,42.076195400861586,0.4967239614489632,SJF
4,10.00457578755125,14.6786612634048,1.1300035638580204,35.41810874322328,1.101830919725805,2.1182227492006382,0.706074249733546,7.0,3.0,2.225832259760823,0.22248142320341446,1.4671947691844707,40.018303150205,0.9461308647773856,40.018303150205,0.4225352112676057,FCFS
4,8.30563042598656,10.871737031593947,1.089920769618034,27.094768821344694,1.5979239110501897,2.15661950451856,0.7188731681728533,7.25,3.6314597615834874,9.759296368858163,1.1750217464918002,1.3089598831147822,33.22252170394624,0.919226711541782,31.1461140974496,0.49407615803856975,RR
4,10.730812297159169,13.20047187445601,2.4553802291272753,33.58353561886809,1.3755591928124873,2.5048277377558996,0.8349425792519666,7.25,3.6996621467371855,3.5188401954871624,0.32791927563756995,1.2301465638300886,42.923249188636674,0.9369784736122243,40.240546114346884,0.5033553941139028,FCFS
4,11.92338512756977,15.328842553699955,1.8573338516850766,38.439728978764876,1.1041553964650084,2.348610205988608,0.7828700686628692,7.25,3.6314597615834874,5.883047223114066,0.4934041096694116,1.2856116270417148,47.69354051027908,0.9527742287775067,44.71269422838664,0.49407615803856975,FCFS
10,11.160747028754399,12.847716815939568,1.396334204091001,34.022352034945655,1.3457485613952,2.6513681325307683,0.29459645917008537,6.4,3.1368774282716245,5.329501287469566,0.47752191441475295,1.1511520494854766,111.60747028754399,0.9751825500550932,51.33943633227023,0.4825965274264038,SJF
3,13.01254555762163,14.325160387910742,1.8078535594261282,33.231884685548266,1.5362374682955042,1.071149157288505,0.5355745786442525,6.333333333333333,3.0912061651652345,7.44923257864357,0.5724654369629046,1.100873024764958,39.03763667286489,0.9482282464403311,60.72521260223428,0.4804983676422645,RR
5,7.635826760833649,9.629380669136223,1.6188989015538464,26.8251507286805,1.5248019293696493,2.6969395945570365,0.6742348986392591,7.0,3.0983866769659336,6.306843174744273,0.8259541988424731,1.2610789860409204,38.179133804168245,0.9306628812097051,30.543307043334597,0.4363924897135118,FCFS
4,8.80733519419119,11.889909633289292,1.5619276129821773,29.39644382030678,1.2601440998967746,1.267197533063813,0.42239917768793767,7.5,3.2015621187164243,4.724087763490216,0.536381057303911,1.3500008085454942,35.22934077676476,0.9478878191852536,30.825673179669163,0.421258173515319,FCFS
11,11.017221374903029,14.061524124875861,1.1786324140074886,36.39818056058185,1.3889335088526558,2.733687351920386,0.27336873519203864,6.818181818181818,3.6386356538526363,8.844996529407016,0.8028336935804622,1.276322191084195,121.18943512393331,0.977360852956354,46.07201665868539,0.5259525912270565,SJF
11,10.761951485810057,13.704305740646584,1.3495622418741293,35.32133384573041,1.0441931009952468,1.780082764293817,0.17800827642938172,6.818181818181818,3.009626428590336,6.862833208862331,0.6376941224750153,1.2734034118919888,118.38146634391062,0.9832280719886884,45.00452439520569,0.4350314154335571,SJF
10,10.11918185620777,11.557330492681833,1.0846862789521192,29.535936104558836,1.5595722720350005,2.559639845064464,0.28440442722938486,6.6,3.32264954516723,3.3982799030669275,0.3358255589588203,1.1421210387272374,101.1918185620777,0.9730310231436134,44.5244001673142,0.4959178425622732,SJF
3,10.316149572163509,11.639238835723036,1.5567661670715935,26.76492254813104,1.4152491048797486,1.0556685859972366,0.5278342929986183,6.0,3.559026084010437,9.460111649031846,0.9170196285791024,1.128254176066783,30.948448716490525,0.9428917825279018,51.580747860817546,0.5834468990181044,FCFS
9,12.899687684856767,14.775588162569568,1.4063758447277088,37.46518090728504,1.3254919710117408,2.428249703456932,0.3035312129321165,6.777777777777778,3.909469352390929,6.1942878669980095,0.48018897963472584,1.145422162422968,116.09718916371091,0.9793293237357537,54.465348002728575,0.5684204228032046,SJF
5,10.11575092890645,13.936054015180936,2.2195675934478647,37.97021755877943,2.2523685971593386,0.6864218168067666,0.17160545420169165,7.6,2.870540018881465,7.833088756434512,0.7743457516387563,1.377658872101893,50.57875464453225,0.9519151415626766,34.39355315828194,0.37279740504954095,FCFS
3,13.376129964394748,13.711167220529141,3.5878366261992007,32.76635006625516,0.8244063702700961,0.9845239084575751,0.49226195422878755,6.333333333333333,3.8586123009300755,6.382328593680253,0.4771431356206208,1.0250473983899837,40.12838989318424,0.9718129470718618,62.42193983384216,0.5997842954813589,FCFS
3,12.719544380267712,14.671388703333875,1.981967876778278,33.46372881716008,2.2475337262113997,1.4897601415849935,0.7448800707924967,7.0,3.559026084010437,3.132197010015129,0.2462507237974828,1.1534523772796557,38.15863314080313,0.9299645641615304,50.878177521070846,0.5012712794380898,FCFS
11,10.7244397766759,13.367491619428646,1.4265315087430968,38.57552801924788,1.1172586341729784,2.5890167129584056,0.2589016712958406,6.818181818181818,3.432946834272583,3.234935794695983,0.30164147144837333,1.2464512737067162,117.96883754343492,0.9783544201551412,44.847657247917404,0.4962209615899923,RR
5,8.002401019372197,10.829012342309662,1.1895492905806795,29.5884221989228,1.3950661909297213,2.7483243046875163,0.6870810761718791,7.8,3.4292856398964493,2.5655728654749295,0.320600387216811,1.3532204042380294,40.01200509686099,0.9311497900083591,25.60768326199103,0.4340867898603101,SJF
4,10.157626139503142,14.295414532572845,1.4177663210132816,34.90349801397412,1.544277275378914,2.6849785891069526,0.8949928630356508,7.25,3.6996621467371855,4.0938755391299955,0.40303467393910664,1.4073578153243689,40.63050455801257,0.9359770470663745,38.09109802313678,0.5033553941139028,FCFS
6,11.792817298780315,13.025606871431457,1.1436940644022746,33.65457482165193,1.4088936910336447,2.5339383106521502,0.5067876621304299,6.0,3.559026084010437,9.35011634955381,0.792865361402729,1.104537324832349,70.7569037926819,0.961657960766353,58.964086493901576,0.5834468990181044,SJF
11,8.956866862954994,10.677328074932495,1.1935672332929343,26.889501644570295,1.5230284984232596,2.5979133884050363,0.25979133884050365,6.909090909090909,3.3153786416019035,2.4276283824389404,0.27103544348520464,1.192082927914583,98.52553549250494,0.9724254812777616,36.64172807572498,0.47301121994320283,SJF
10,13.108082514637834,15.987013753221884,1.1392086580453769,39.76178325739356,1.4001861069095018,2.623985313233786,0.2915539236926429,6.7,3.3778691508109073,9.121765364436449,0.6958886133231269,1.2196302346563,131.08082514637834,0.9788273001684166,56.364754812942685,0.4967454633545452,SJF
6,13.659409690063868,15.79610828243905,1.8829652326937079,36.76662313106094,1.2106651120630034,2.149736160301007,0.4299472320602014,6.666666666666667,3.7267799624996494,3.0458779156627998,0.2229875217725136,1.1564268618379212,81.9564581403832,0.9736314871917459,59.19077532361009,0.5507556594827068,RR
3,12.642432165966758,14.9178635424279,1.8880144719733565,33.73812866455038,1.428664345244153,2.7024871943063045,1.3512435971531522,7.0,3.559026084010437,3.968129119361783,0.31387387072907763,1.1799836729665492,37.92729649790027,0.9308570035806525,50.56972866386703,0.5012712794380898,FCFS
5,8.757572577306426,12.534458070380708,1.7949011846663292,33.80151861766887,1.7485189252860351,2.8327586773973237,0.7081896693493309,7.4,3.2619012860600183,6.7265269991640615,0.7680812165456178,1.4312708184527478,43.78786288653213,0.9368225594024838,31.527261278303133,0.4349201714746691,SJF
11,11.324022595354146,14.235448327167996,1.1034814866057816,39.35627226166328,1.3283176644688512,2.506420661878178,0.2506420661878178,6.636363636363637,3.3377381364883307,3.553296619316077,0.313783957016641,1.2571017239941138,124.5642485488956,0.9785061234181098,49.41391677972718,0.49548069502525827,SJF
6,13.960826055814833,17.012060211707276,1.2149050426790735,39.16102193330268,1.3463744705424354,2.5968039963936125,0.5193607992787225,6.166666666666667,3.3374973990834644,6.525131739705454,0.4673886569188839,1.2185568492647734,83.76495633488899,0.9677493685818226,67.47732593643835,0.5325793721941698,RR
10,12.357524827618704,14.88927401365135,1.473864468506044,36.96871239423841,1.506388151483622,2.8734667047459457,0.31927407830510507,6.9,3.7269290307168443,3.473798713904209,0.28110796962676304,1.2048751041449872,123.57524827618704,0.9766461400859683,50.66585179323668,0.5324184329595492,SJF
11,11.215431031858758,13.892454088427838,1.047892499094556,38.06493636135946,1.684931531685259,2.5878676177975724,0.2587867617797572,7.0,3.3574882386580707,2.311376939897565,0.20608899767934247,1.238691054223835,123.36974135044635,0.9772598964462675,44.86172412743503,0.4728856674166297,RR
3,12.029726266699116,12.593861853782958,2.5161194142275796,29.82595061875476,1.9627010475193876,2.1418382454353155,1.0709191227176578,6.666666666666667,3.299831645537222,5.959353621081335,0.49538563795737517,1.0468951308265002,36.08917880009735,0.9296010592120553,52.12881382236284,0.48765984909417076,FCFS
4,10.918603055465201,14.991680812099732,1.3537189354608525,36.834657817784404,1.244625315929657,2.583164054914644,0.861054684971548,7.25,3.6314597615834874,8.27491156352933,0.7578727353209715,1.3730401898433144,43.674412221860806,0.9439504630705059,40.9447614579945,0.49407615803856975,RR
4,9.598670947438146,12.062999255231327,2.527631868697181,30.491526700108846,0.8131692188447504,1.9854050991798684,0.6618016997266228,7.25,3.6996621467371855,3.3205043606367006,0.3459337629990257,1.2567364087473905,38.394683789752584,0.9471465383141371,35.99501605289305,0.5033553941139028,FCFS
3,9.741432974423013,10.895406584996497,1.3070986628588694,25.12602286417358,1.5302615858073576,1.3154014831276168,0.6577007415638084,6.0,2.8284271247461903,9.271245206187977,0.951733202962074,1.118460355227341,29.22429892326904,0.934532047278661,48.707164872115065,0.46367657782724436,RR
12,11.991966297381373,14.094823295385432,1.0296498633263842,39.48327661967696,1.319121348023045,2.669961319295621,0.24272375629960188,6.583333333333333,3.8179037296517695,4.348897320517998,0.36265089583079013,1.1753554793147851,143.90359556857646,0.981278949410682,52.9645178134344,0.5712574159079955,SJF
5,10.044344044637018,14.332071113968997,1.5397640691096224,38.653091408087555,1.6231771878180261,1.906168063099897,0.47654201577497424,7.6,2.9393876913398143,2.181469603253099,0.21718387916210935,1.4268797494666987,50.22172022318509,0.9533912134262532,34.150769751765864,0.3817386612129629,RR
4,10.704948661325542,14.925001763946982,1.70305338915862,36.55256269986819,2.1680163360627813,2.0656147165397303,0.6885382388465767,7.25,3.6996621467371855,2.05514194189021,0.19198055094976343,1.394215164979492,42.81979464530217,0.9374013876914621,40.14355747997078,0.5033553941139028,RR
4,9.154789777590851,12.306521008399445,1.5842717511620323,30.447659581059945,1.7002923144923412,2.6771727889246772,0.8923909296415591,7.0,3.4641016151377544,7.3197020177848415,0.7995488914122366,1.3442712839265212,36.619159110363405,0.9264933147873338,36.619159110363405,0.487901635934895,RR
8,8.317380762370254,10.887286936401999,1.1301915357356824,27.794751647778003,1.3526904827295692,1.8327850885459127,0.2618264412208447,7.25,3.665719574653795,3.717881000972506,0.44700141873906457,1.3089802243584414,66.53904609896203,0.969881319916991,31.190177858888454,0.49873735709575445,SJF
9,13.239427498060504,15.086077586859453,1.0677057496071312,38.956729008175465,1.5630672332995132,2.3656161660501445,0.29570202075626806,6.333333333333333,3.80058475033046,4.955061180660681,0.37426551725039225,1.1394811134446314,119.15484748254454,0.9787795382721027,61.783994990949026,0.590764468963284,SJF
11,9.945436223939584,12.539391736809575,1.0339977796134625,36.72453168164816,1.4784184373747642,2.49703508961301,0.24970350896130097,6.909090909090909,3.4760098716918475,8.117148580912897,0.8161681798706999,1.2608186764725413,109.39979846333543,0.9755205420329375,40.68587546157102,0.495928775468357,SJF
7,11.398800057706486,13.867627255392875,1.6996842172735835,38.37845363165165,2.2925560047994638,1.2682085214274381,0.211368086904573,6.571428571428571,3.2450904833144416,2.66800573358935,0.23406022739959967,1.2165865867624608,79.79160040394541,0.9648604388788212,50.4804002555573,0.486416132402593,SJF
4,12.484651248800533,15.636408866270337,3.125063317428909,39.56511086917018,1.2148541537463142,2.1170088205962463,0.7056696068654155,7.0,3.4641016151377544,7.134016617052397,0.5714229796957924,1.2524505935055743,49.938604995202134,0.9549607009818452,49.938604995202134,0.487901635934895,FCFS
3,10.147966979690533,10.781790090331786,1.9340455038147952,25.380084652210293,1.7104184621304104,1.480015036712303,0.7400075183561515,7.333333333333333,3.7712361663282534,7.87378738736829,0.775898010224744,1.0624581368770458,30.4439009390716,0.9186695659922104,37.20921225886529,0.5073411882952807,FCFS
14,11.188835194543302,13.279517541489046,1.7970353965085117,36.093267231024896,1.1728444488984164,2.816725379623811,0.21667118304798547,6.785714285714286,3.54921664251567,9.548028285065913,0.8533531970979789,1.1868543338600028,156.64369272360622,0.9821930529341605,47.15294831986106,0.5154464003653463,SJF
13,11.833657838182907,14.56553750077696,1.4193171298788685,37.62743165137408,1.113825366847503,2.045581945396511,0.17046516211637594,6.538461538461538,3.586628685192236,7.980875041410009,0.6744216497166776,1.2308567393066978,153.8375518963778,0.9868259801256262,52.79631958573913,0.5402801032155164,SJF
7,12.17591987766499,15.360543728435129,1.0065522835166716,39.994534381381655,1.5101112318751952,2.2422643376733467,0.3737107229455578,6.714285714285714,3.6533462435841213,9.672351974971262,0.7943836746752768,1.261550986107578,85.23143914365492,0.9727695200968264,52.18251376142138,0.5361304759976698,RR
3,13.894728210410536,16.86649498191173,1.3861857994477953,37.73792361628404,1.8120199895113396,1.7369157883144568,0.8684578941572284,5.666666666666667,3.299831645537222,3.802141615406863,0.27363914988694293,1.2138772868745007,41.68418463123161,0.9457402487250406,74.10521712218952,0.572225140844605,FCFS
3,12.006947243715215,12.019922226570692,3.21551875731664,29.002299750595604,1.7571829516425226,2.4879025961722054,1.2439512980861027,6.333333333333333,3.0912061651652345,6.663034100201531,0.5549315712775499,1.0010806229587015,36.020841731145644,0.9234953766533902,56.032420470671006,0.4804983676422645,FCFS
8,10.524321201018795,13.478524612748,1.5389359475923952,35.613031566181654,1.0203885456595003,1.9217213400062039,0.27453162000088627,7.25,3.3819373146171707,6.830041150700904,0.6489768812871018,1.2807025132835386,84.19456960815036,0.9758256042340887,39.46620450382048,0.46012752579825456,RR
